:START_ID(Pessoa),:END_ID(Pessoa),:TYPE,score,metodo
PES-3650FE,PES-FEA8DB,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-1BAEB1,PES-FEA8DB,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-A21614,PES-FEA8DB,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-2FA2F0,PES-FEA8DB,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-1E3381,PES-FEA8DB,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-D34762,PES-FEA8DB,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-A1BD8E,PES-FEA8DB,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-FC8DE3,PES-C954D7,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-0DE2F9,PES-034875,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-A15473,PES-B87933,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-90B878,PES-B87933,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-A15473,PES-B87933,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-FA86BE,PES-B87933,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-B8AA51,PES-B87933,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-520D46,PES-B87933,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-0C8255,PES-764DA1,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-0C8255,PES-764DA1,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-0C8255,PES-764DA1,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-0C8255,PES-C80380,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-0C8255,PES-C80380,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-0C8255,PES-C80380,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-06F1E1,PES-C80380,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-78AC23,PES-5A8D0A,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-FF010C,PES-A4CD1B,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-E7F307,PES-65DD90,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-0E367B,PES-782625,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-CC8E12,PES-62B5B7,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-CC8E12,PES-62B5B7,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-82E4F9,PES-62BFFE,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-3AFA91,PES-63FD30,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-3AFA91,PES-63FD30,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-EAA3AE,PES-9F6013,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-590A6A,PES-9AF3C4,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-AEEB47,PES-9AF3C4,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-81FD48,PES-9AF3C4,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-590A6A,PES-9AF3C4,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-590A6A,PES-9AF3C4,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-590A6A,PES-9AF3C4,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-590A6A,PES-9AF3C4,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-D6402F,PES-9AF3C4,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-E5AA7A,PES-918E4A,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-2DE352,PES-3411C9,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-FBF613,PES-03BD45,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-C6114B,PES-18C760,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-A34915,PES-FDD698,POSSIVEL_MESMO_QUE,"95,00",fuzzy
PES-9E49A8,PES-2AA5FF,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-7DB4E6,PES-8FD8EA,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-F75F78,PES-F98D41,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-BBF13A,PES-83B5BA,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-94A55F,PES-F72134,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-598EB4,PES-FB9F55,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-82E4F9,PES-A567B7,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-4118F1,PES-B1F119,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-46CCE7,PES-B1F119,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-1A5DCF,PES-B1F119,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-1A5DCF,PES-B1F119,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-BE9CDA,PES-E6CD26,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-68E265,PES-6AB5FA,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-F3C491,PES-89D269,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-95FF76,PES-3BE5BB,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-A5B885,PES-086637,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-54F060,PES-7D84E3,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-BA26F1,PES-9611AC,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-BA26F1,PES-9611AC,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-92EFFC,PES-5BBF03,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-16FFEB,PES-632B91,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-DB0099,PES-632B91,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-26DEC1,PES-632B91,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-DB0099,PES-632B91,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-26DEC1,PES-632B91,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-2DE352,PES-F135F2,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-5DAA7F,PES-3A949A,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-64D71D,PES-9C000E,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-BA26F1,PES-9C000E,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-BA26F1,PES-9C000E,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-DE2AB1,PES-55323D,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-E15B2A,PES-77E658,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-8320AF,PES-384958,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-BC15DE,PES-384958,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-24F511,PES-D76FF8,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-24F511,PES-FAEF89,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-0DE2F9,PES-034875,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-505039,PES-5479B7,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-2F800E,PES-B83530,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-E5407A,PES-B83530,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-E0F1FF,PES-1A9306,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-C771EC,PES-E9CE50,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-C771EC,PES-E9CE50,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-C771EC,PES-E9CE50,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-BEA4DC,PES-E9CE50,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-2DE352,PES-F135F2,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-5DAA7F,PES-3A949A,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-64D71D,PES-9C000E,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-BA26F1,PES-9C000E,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-BA26F1,PES-9C000E,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-DE2AB1,PES-55323D,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-E15B2A,PES-77E658,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-98B269,PES-1DAC20,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-FF010C,PES-6FA1E5,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-EE0D52,PES-3EBEDE,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-4E3BA9,PES-3EBEDE,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-8D45A0,PES-3EBEDE,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-A0A4DB,PES-3EBEDE,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-F5212B,PES-3EBEDE,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-77F183,PES-3EBEDE,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-036B6E,PES-3EBEDE,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-31B594,PES-3EBEDE,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-6D7543,PES-3EBEDE,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-A0A4DB,PES-3EBEDE,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-17C6A0,PES-2639B8,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-EB05B8,PES-2AF952,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-EB05B8,PES-2AF952,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-EB05B8,PES-2AF952,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-EB05B8,PES-2AF952,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-C7E9EF,PES-17AF16,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-3AD01F,PES-17AF16,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-C7E9EF,PES-17AF16,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-3AD01F,PES-17AF16,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-0A8565,PES-744B81,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-D637A5,PES-2B8B09,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-E0F1FF,PES-B63DE3,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-66CA49,PES-7FEF11,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-925F4F,PES-2F9381,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-925F4F,PES-2F9381,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-41FDEF,PES-7B8205,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-B0394C,PES-7B8205,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-1A122E,PES-36733D,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-62298A,PES-6DE054,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-9B970F,PES-6DE054,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-81BA7C,PES-D702D9,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-6BEADB,PES-6CD8CC,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-07E091,PES-27E9A8,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-1FFFA3,PES-27E9A8,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-1FFFA3,PES-27E9A8,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-9392EC,PES-21C1AD,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-093E35,PES-21C1AD,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-5F3D93,PES-21C1AD,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-CC8E12,PES-DDBC77,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-ECFCAD,PES-DDBC77,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-CC8E12,PES-DDBC77,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-17C6A0,PES-2639B8,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-7DB4E6,PES-F8D85E,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-D5F34D,PES-66DF90,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-D5F34D,PES-66DF90,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-AB0D87,PES-7F4D6B,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-017BBF,PES-2C56BD,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-71086E,PES-2C56BD,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-050E7C,PES-2C56BD,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-D91D6E,PES-2C56BD,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-0D2D05,PES-47ECD0,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-0D2D05,PES-47ECD0,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-2DE352,PES-5C4C91,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-04B139,PES-9355C6,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-04B139,PES-9355C6,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-50BB42,PES-3397BC,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-7EA8BF,PES-3397BC,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-5F4EB1,PES-18E89E,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-1AE29E,PES-B2AF05,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-1AE29E,PES-B2AF05,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-6E749A,PES-E63DBA,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-803D85,PES-D3AFA8,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-803D85,PES-D3AFA8,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-7AA561,PES-EE198A,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-E3FA27,PES-E6BCB6,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-3753D4,PES-E6BCB6,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-5C1420,PES-E6BCB6,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-3753D4,PES-E6BCB6,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-266165,PES-E6BCB6,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-075768,PES-E6BCB6,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-6AC56A,PES-FC8718,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-275A43,PES-FC8718,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-31E90B,PES-FC8718,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-6AC56A,PES-FC8718,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-E9BCA5,PES-FC8718,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-275A43,PES-FC8718,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-2DE352,PES-2A3A8B,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-DE9931,PES-C1D962,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-DE475A,PES-9D4441,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-45AB60,PES-9D4441,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-1C9817,PES-9D4441,POSSIVEL_MESMO_QUE,"95,00",fuzzy
PES-DE9931,PES-C1D962,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-DB59D4,PES-C14683,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-F66FA8,PES-C82E4B,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-6E877D,PES-C82E4B,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-EFCA99,PES-C82E4B,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-B9AB32,PES-C82E4B,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-3E93D8,PES-C82E4B,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-B947CE,PES-C82E4B,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-E81018,PES-C82E4B,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-EFCA99,PES-C82E4B,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-871213,PES-C82E4B,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-F75F78,PES-9B2BAB,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-2DE352,PES-F135F2,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-5DAA7F,PES-3A949A,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-64D71D,PES-9C000E,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-BA26F1,PES-9C000E,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-BA26F1,PES-9C000E,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-DE2AB1,PES-55323D,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-E15B2A,PES-77E658,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-62298A,PES-F368E4,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-9B970F,PES-F368E4,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-BB5033,PES-16B41B,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-BB5033,PES-16B41B,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-41734F,PES-DCC5AA,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-E68945,PES-B18579,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-EFF733,PES-B18579,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-35BEFC,PES-B18579,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-E68945,PES-B18579,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-9241A2,PES-B18579,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-9241A2,PES-B18579,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-E68945,PES-443721,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-EFF733,PES-443721,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-35BEFC,PES-443721,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-E68945,PES-443721,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-730958,PES-28BA97,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-F33BB9,PES-28BA97,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-094022,PES-28BA97,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-91201F,PES-28BA97,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-730958,PES-28BA97,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-2E3067,PES-28BA97,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-730958,PES-28BA97,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-00FDA3,PES-28BA97,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-00FDA3,PES-28BA97,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-D82056,PES-4853B3,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-4A55AD,PES-EA34F3,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-02F5C2,PES-64EA07,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-A972FA,PES-64EA07,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-4E2283,PES-64EA07,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-C5802F,PES-64EA07,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-8F23C8,PES-64EA07,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-FD11F0,PES-64EA07,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-ACCA14,PES-64EA07,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-1E107E,PES-64EA07,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-8967CE,PES-64EA07,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-AB2FAC,PES-64EA07,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-E2796A,PES-64EA07,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-4BDFFF,PES-64EA07,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-675595,PES-64EA07,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-B46B30,PES-64EA07,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-1C4E2A,PES-64EA07,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-D35583,PES-64EA07,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-03D625,PES-64EA07,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-6F3CC4,PES-64EA07,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-BF321E,PES-64EA07,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-02F5C2,PES-64EA07,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-A96464,PES-64EA07,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-237DFA,PES-64EA07,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-7BCE57,PES-64EA07,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-46594D,PES-64EA07,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-ACCA14,PES-64EA07,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-FBCC9E,PES-64EA07,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-128BC4,PES-64EA07,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-127B6D,PES-64EA07,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-58093F,PES-64EA07,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-09DF04,PES-64EA07,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-CAA291,PES-64EA07,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-4AD2B6,PES-64EA07,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-90BBD4,PES-64EA07,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-8F23C8,PES-64EA07,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-D7FA17,PES-64EA07,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-BFAF08,PES-64EA07,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-374F64,PES-64EA07,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-C76DB5,PES-64EA07,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-7AF2C6,PES-64EA07,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-3AA625,PES-64EA07,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-52D388,PES-64EA07,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-8967CE,PES-64EA07,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-5EF2A4,PES-64EA07,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-88130F,PES-64EA07,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-B92E36,PES-64EA07,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-FBF627,PES-64EA07,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-D20FB8,PES-64EA07,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-9E77F4,PES-64EA07,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-CAA291,PES-64EA07,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-A972FA,PES-64EA07,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-7C4F40,PES-64EA07,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-AA30B2,PES-64EA07,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-78AE10,PES-64EA07,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-85B6B6,PES-64EA07,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-83A873,PES-64EA07,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-BBC28F,PES-64EA07,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-9759BA,PES-64EA07,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-4B776D,PES-64EA07,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-82F44C,PES-64EA07,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-B229C2,PES-64EA07,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-95EAF5,PES-64EA07,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-348374,PES-64EA07,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-7888F1,PES-8F39DE,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-1DC6DB,PES-8F39DE,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-1DC6DB,PES-8F39DE,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-1DC6DB,PES-8F39DE,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-35BEFC,PES-7A9297,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-35BEFC,PES-BCBF46,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-DE5FF4,PES-FE8255,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-DE5FF4,PES-FE8255,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-50B408,PES-44D562,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-B48AEE,PES-44D562,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-0B0A3C,PES-44D562,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-1C30B9,PES-BDAD53,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-E3C9E4,PES-BDAD53,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-BFBE6F,PES-BDAD53,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-BA3453,PES-BDAD53,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-AEEDFF,PES-BDAD53,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-FFD3D1,PES-BDAD53,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-DB4724,PES-BDAD53,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-C70ABD,PES-A906CF,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-81B2A7,PES-DEFC6B,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-C48897,PES-5AD60E,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-C6BD4C,PES-5AD60E,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-C48897,PES-5AD60E,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-FDDD57,PES-DB8F11,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-FDDD57,PES-DB8F11,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-54F060,PES-6C0E55,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-13997F,PES-202C9A,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-13997F,PES-202C9A,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-25AE94,PES-BA151F,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-7DB4E6,PES-CA3D26,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-6313D0,PES-EA49A1,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-E975DE,PES-BA1D82,POSSIVEL_MESMO_QUE,"95,00",token_igual
